Suaal,Haa halkee beerta xamar ku taalaa walaal?
Jawaab,Walaal waxay ku taalaa wadada warshadaha jaamacadda Simad agtteda.
Suaal,"Aad u mahadsan tahay, ma taqaana qiimaha marka la gelaayo?"
Jawaab,Haa waan aqaanaa waa 12 doollar.
Suaal,"Maashaa Allaah, way jaban yihiin, haye saaxiib online miyaa laga jartaa tikidkooda?"
Jawaab,"Maya saaxiib, iyaga malaha online sida beerta nadabadda."
Suaal,Saaxiib ma u dalxiistay wadanka gudiihisa?
Jawaab,Haa waan u dalxiisay.
Suaal,Halkee aadday saaxiib?
Jawaab,"Waxaan booqday magaalada Burco, Boosaaso, Hargeysa, Garoowe, Baydhabo, Dhuusamareeb iyo Kismaayo."
Suaal,"Maashaa Allah, niyahoow nin wadanka meela kala duwan aaday ayaa tahay bee, bal meeshee booqatay markii kuugu horeysay?"
Jawaab,Waxaan booqday Kismaayo
Suaal,Saaxiib kawaran cimilada Kismaayo?
Jawaab,Waa meel aan aad u kululeen oo cimilo daggan.
Suaal,Meel daxiis ku fiican miyaa Kismaayo?
Jawaab,Haa meel dalxiis ku fiican.
Suaal,Maxaa sababay in kismaayo ee dalxiis ku fiican tahay?
Jawaab,Waxaa sasabay in Kismaayo ee dalxiis ku fiican tahay waa meel xeeb leh oo aad u shidan.
Suaal,Qarash badan miyaa kaaga baxay booqashada kismaayo?
Jawaab,Maya waxaa iiga baxday safarka ilaa hoteelada 200 oo doollar.
Suaal,Haye halkee oo booqatay kadib?
Jawaab,Waxaan u aaday dalxiis magaalada Baydhabo.
Suaal,Haye kawaran magaalada Baydhabo dalxiis kayda meel fiican miyaa?
Jawaab,Haa waa meel fiican oo dad dagan leh
Suaal,Adi afka maamayga ma fahantaa?
Jawaab,Maya saaxiib ma fahmo laakiin wiil aan saaxiibo nahay ayaa is raacnay oo isaga maay ku hadla.
Suaal,Haye Baydhabo meelo la booqdo miyee leedahay?
Jawaab,Haa waxaan booqday beeraha magaalada banaankeeda ku yaalo.
Suaal,Beeraha qurux miyaa ee magaalada Baydhabo?
Jawaab,Haa saaxiib waa meel aad u shidan oo cimila macaan 
Suaal,Qarash badan miyaa kaaga baxay booqashada baydhabo?
Jawaab,Maya waxaa iiga baxday 150 doollar oo kaliya
Suaal,Haa haye halkee booqatay kadib?
Jawaab,Waxaan dalxiis u aaday kadib maagaalada Boosaaso. 
Suaal,"Haa iyada waan aqaanaa waa magaalo fiican oo xeeb leh, dad wanaagsan ayaa joogaan, laakiin cuntada kuma fiicna waxay jecel yihiin cuntada ajanabiga, soo sidaa ma ahan saaxiib?"
Jawaab,Maya saaxiib waa saxsan tahay laakiin cuntada ajanabiga kaliya ma cunaan.
Suaal,Adiga ma cunta kale ayaad ku aragtay?
Jawaab,Haa waxaan ka cunay cunta Soomaali ah oo macaan 
Suaal,Maqaayado cunta Soomaali fiican kariso miyaa ka yaalaan boosaaso?
Jawaab,Haa wee ku yaalaan aniga ayaaba kasoo cunay
Suaal,Haa sax markaa kadib halkee dalxiis u aadday?
Jawaab,Waxaan dalxiis u aaday kadib maagaalada Hargeysa. 
Suaal,Saaxiib dalxiiska hargeysa qatar miyaa?
Jawaab,Haa saaxiib waa meel aad u horumarsan 
Suaal,Kawaran meelaha aad ka booqatay hargeysa?
Jawaab,Saaxiib meelo aad u badan ayaan booqday oo ay kamid tahay buuraha magaalada hargeysa.
Suaal,Haa sax meelo kale oo laga booqdamiyaa jira?
Jawaab,Haa magaalada ayaan kusoo wareegay meelo kala duwan ayaa soo arkay
Suaal,Qaali miyaa maciishadda hargeysa xaga nolosha?
Jawaab,Maya uma maleenayo sababtoo ah muqdisho ayee la mid tahay nolol ahaan
Suaal,Maxaa kamid ah waxyaabaha aad la yaabtay inta aad hargeysa joogtay?
Jawaab,Waxaa la yaabay lahjadooda oo aad u badalan.
Suaal,Maxaad lahjadooda ula yaabtay?
Jawaab,Waxaan ula yaabay waa dad hadal kooda uu yahay mid adag oo jiljilaac ku jirin
Suaal,Ma jeclaan lahayd inaad booqoto hargeysa adiga?
Jawaab,Haa saaxiib waan jeclaan lahaa saaxiib 
Suaal,Adi kaligaa miyaa inaad aado mise qof ayaa ku raacaya?
Jawaab,Maya waxaa ii raaci doonaan aniga iyo qoyskayga.
Suaal,Haa ma waalidkaaga ayaa kuu raacayaan ?
Jawaab,"Maya saaxiib waa aniga, xaaskayga iyo caruurtayda."
Suaal,Haa maanta miyaa kugu horayso inaa qoyskaaga u kaxeeso dalxiis 
Jawaab,Maya walaal sanadkii hore na waan ka xeeyay waxaan geeyay burco.
Suaal,Kawaran saaxiib burco meel fiican miyaa?
Jawaab,Haa saaxiib waa meel fiican oo iska jawi dagan
Suaal,Saaxiib wabiyada soomaaliya weli ma booqatay?
Jawaab,Haa waxaan booqday Wabiga Jubba
Suaal,Kawaran wabiga qurux miyaa walaal?
Jawaab,Haa wuu qurxoonaa laakiin laguma dabaalan karo
Suaal,Haa maxaa dhacay oo diiday in lagu dabaasho?
Jawaab,Taas waxaa keenay in wabiga biyahiisa ay dhoobo leeyihiin
Suaal,Taas dhib malahan maxaa kale oo ka baqaysaa?
Jawaab,Niyahoow wabiga meelaha qaar waxaa joogo yaxaas oo dhibaato ii geesan kara.
Suaal,"Haa kaas waa helis Allaah naga hayee, sida kale waa qurux soo mahan?"
Jawaab,Haa saaxiib waa meelo doog ah oo indhaha iyo qalbiga u fiican in lagu soo xasilo
Suaal,Gawaari miyaa aada oo qaas u ah in ay dadka geeyaan wabiga?
Jawaab,Haa saaxiib baabuur aadda ayaa jirta 
Suaal,Qaali miyaa saaxiib gaadiidkaas raacidooda?
Jawaab,Maya waa raqiis waa 20 doollar oo kaliya.
Suaal,Ma jecashay daawashada filimaanta?
Jawaab,"Haa, waan jeclahay daawashada filmimaanta."
Suaal,Filimaanta nooce ka heshaa?
Jawaab,Waxaan ka helaa filimaanta dagaalka.
Suaal,Maxaa ku jeclaatay filimaanta dagaalka?
Jawaab,Waxa aan ku jeclaaday sida ay u xiiso badan yihiin .
Suaal,Cunadee ugu jecashay marka aad filimada aad daawaneyso?
Jawaab,Waxa jeclahay ina cuno Daangada iyo cabitaan.
Suaal,Filimaanta aad daawato kaliga ma daawata mise cid la daawataa?
Jawaab,Inta badan kaligee aan daawdaa balse mararka qaar waxaan la daawada walaalaheey iyo asxaabteyda.
Suaal,Maxa filimada dagaalka ka dhigay kuwa ugu fiican dhankaaga marka loo barbardhigo kuwa kale?
Jawaab,"Maxa yeelay filimaanta dagaalka waxa igu abuuraan xamaasad,dhaqso ayey wax u socdaan."
Suaal,Filimada aan dagaal aheyn ma jira kuwo kale aad jecashahay?
Jawaab,"Haa, waxaan jeclahay filimada qosolka badan."
Suaal,Maxa aad dareenta marka filimada noocaan ah daawanesyo?
Jawaab,Waxa aan dareemaa farxad iyo xiiso badan.
Suaal,Saaxiib wali wadanka Japan ma u dalxiistay intaa dalxiisaysay?
Jawaab,Haaa wa u dalxiisay.
Suaal,Hal Mar miya u dalxiistay mise marar badan?
Jawaab,Hal Mar un  ayaan u dalxiisay.
Suaal,Ma jeclaan lahaydna marar kale inaa ku dalxiisto ?
Jawaab,Haa waan jeclahay waana rajeynaa marar kale inaa u dalxiiso hadu alle idmo.
Suaal,Haye saxiib adigana xaga ma gaadhay wali?
Jawaab,Maya ani wali ma gaadhin xagaa.
Suaal,Haye saaxib diyaar ma u tahayna in aan dalxiiska danbe isu raacno ?
Jawaab,Haa saaxib hadu alle idmo.
Suaal,Ma jira waxad u xiiso qabto dalxiiiska dhexdiisa?
Jawaab,"Haa saaxiib, waa jiraa waana badan yihiin."
Suaal,Maxa ka mida ?
Jawaab,Waxa ka mid ah goobaha taarikhiga ay ledahay iyo tiknoolojiyadda sare ee ay leeyihiin.
Suaal,Saaxiib intaa Japan joogtay ma jiraa wax aad sa'id  ogu riyaaqday ?
Jawaab,Haaa waa jiraa wayna badnayeen.
Suaal,Maxa ka mid ahaa?
Jawaab,Sidey oogu dhaqmaan nidaamka nadaafadda iyo anshaxa wanagsan.
Suaal,Saxiib: ma ii sheegi kartaa dalxiiskagi ogu quruxda badnaa halked ku qadatay?
Jawaab,Haaa saaxib: waxana ku qaatay  magaaladii  barakaysnayd ee makkah 
Suaal,Maasha Allah saxiib xaj miyaa so gudanaysey mise cumro un?
Jawaab,Labadaba waan so gutay ilahay wa ii surtagaliyey inaa xaju tamattu' gutto hal Mar ilahay fadligiis.
Suaal,Yaa kula socdayna?
Jawaab,Aabe iyo wallalahay.
Suaal,Marka aad tagto goobtii dalxiiska maxaad jeceshahay inaad ku baashaasho?
Jawaab,Way badan yihiin balse waxyaabaha aan ugu jeclahay waxaa kamid ah duubista muuqaalo qurux badan
Suaal,Muuqaaladaasi mayihiin kuwa aad kasii ganacsato?
Jawaab,"Hada kahor Haa, balse hada maya sababo jira awgood"
Suaal,Kolkaas hore lacag intee dhan ayaad ka faa'idi jirtay?
Jawaab,Lacag joogto ah ma ahayn kolba inbay dhanayd
Suaal,Duubista muuqaaladaas wax caqabad ah maka kulmi jirtay?
Jawaab,"Haa kolay balse ma badna, wakhtiga ayaa ugu sii muhiimsanaa sababtoo ah wakhti badan ayay kaa qaadanayaan"
Suaal,Malaga yaabaa inay kaa mashquuliyaan wakhtigii aad iskaga baashaali lahayd? 
Jawaab,"Haahey, sababaha aan ujoojiyay ayayba kamid tahay"
Suaal,Inta aad safarka kusii jirto ma jeceshahay inaad wadamada kale kusii nasataan?
Jawaab,Haa saa'id baan ujeclahay midaas 
Suaal,Ma jeceshahay inaad dad cusub ku barato dalxiiskaaga?
Jawaab,Haahey aad baan u jeclahay midaas waana bartaa wakhti kasta oon tago meel cusub
Suaal,Ma jirtaa wax caqabad ah ood kala kulantay dadkaas cusub eed baratay?
Jawaab,Maya laakiin waxaan ogaaday inay dadku kala dabeecad iyo kala dhaqanyihiin taasna waa sababta aan u jecalahay inaan kolba dabeecad iyo dhaqan cusub barto
Suaal,Saaxiib safarkaaga wax lacaga maka samysaa?
Jawaab,Haa waan ka sameeya.
Suaal,Adigana saaxib maka samysaa?
Jawaab,Maya anigu kama sameeyo.
Suaal,Saxiib ma rajeynaysaa tiriibkaaga xigo inaad ka samyso dhaqaale?
Jawaab,Haa waan rajeynaya insha allahu.
Suaal,Xiliyada xiligee jeceshahay in aad ku aadiso dalxiiskaga?
Jawaab,Waxaan jeclahay inaa ku aadiyo xiliga kulaylaha.
Suaal,Adigana saxiib kulaylaha miya jeceshahayna?
Jawaab,Maya aniga waxa jecelahay xiliga qabowga.
Suaal,Marka wadankee qaboow oo dalxiis u aadaa?
Jawaab,Waxaan u aadaa kenya iyo itoobiya.
Suaal,Xiligee ku haboon in la 'aado itoobiya?
Jawaab,Hadaan rabo xiliga qaboobaha waxaan aadaa bisha koowaad.
Suaal,Goormaa aadaa kenya hadaa dalxiis u aadaysid?
Jawaab,"Waxaan aadaa bisha 12aad, maadaama aan rabo inaan xili qaboow oo baraf ah inaan isku aadiyo."
Suaal,Saxiib maka hesha meelaha kaymaha inaad ku dalxiisto?
Jawaab,"Haa ,waan ka hela inaan ku dalxiiso."
Suaal,Adigana maka hesha inaad u dalxiisto saxiib?
Jawaab,Maya aniga kama helo.
Suaal,Maxay tahay sababta aanad oga helin saaxiib?
Jawaab,"Aniga waa ka baqaa keymaha, sababtaas ayaana u jeclayn."
Suaal,Saxiib wali intaa u dalxiistay maku aragtay waxaad ka baqdo.
Jawaab,Haa saaxib waan ku arkay.
Suaal,Muxu ahaa wixi kugu cabsida badna eed kala kulantay dalxiiskaagi keynta.
Jawaab,Wuxu aha ano kaynta dhex socdo mass aan ku istaagay. 
Suaal,Wax dhiba miyuu ku geystayna marka?
Jawaab,Maya wax dhiba  igama so gaarin alxamdulilah.
Suaal,Saaxiib weligaa Boorame ma tagtay?
Jawaab,Haa saaxiib waan tagay Boorame waa meel jawi dagan leh
Suaal,"Waxaan jeclaal lahaa inaan aado boorame waan u xiisay, goormaa kuugu danbaysay adi?"
Jawaab,Ani waxaa iigu danbaysay 10 sano ka hor
Suaal,Niyahoow maxaad uga heshaa boorame inaa booqato?
Jawaab,Waxaan uga helaa waxee leedahay seero oo qurux badan oo galbihii la aado
Suaal,Maxaa kawadaa seero?
Jawaab,Seero waxaa weeye waa meel doog ah oo dabiiciya oo aan bini aadam beerin ka samaysan coos badan oo indhaha u fiican
Suaal,Saaxiib waxaan rabaa inaan aado turkiga maxaan sameeyaa?
Jawaab,Saaxiib marka koowaad baasaboor ayaa ubaahan tahay
Suaal,Maxaa kale ayaan rabaa inaan diyaariyo?
Jawaab,Waxaa lagaa rabaa fiisaha wadanka turkiga.
Suaal,Maxaa kale ayaan ku tala galaa inaan aado?
Jawaab,Waxaadan ka maarmayn waxaa weeye qarash kugu filan.
Suaal,Miyuu aad qaali u yahay in la'aado turkiga?
Jawaab,Haa xoogaa waa qaali in fiican ayaa ubaahan tahay si'aad waqti fiican ugu soo qaadato.
Suaal,Insha Allaah sidaad ayaan samayn waxaa ii sheegtaa fiisaha turkiga waa imisa ayee isiinayaan dalxiis ahaan?
Jawaab,Waxay ku siin doonaan muddo bil ah oo kaliya
Suaal,Oo hadaan rabo inaan sii joogo bil kadib maxaa xal ah?
Jawaab,Lama ogola in lasii joogo waa inaad soo noqotid.
Suaal,Saaxiib diyaarada qaali miyaa?
Jawaab,Saaxiib diyaaradaha qaar waa qaali marka turkiga la'aadayo
Suaal,Daaradaha ugu jaban waa kuwee walaal?
Jawaab,Walaal waxaa ugu jaban diyaaradda itoobiya iyo diyaaradda qadar
Suaal,Imisa weeye walaal qiimahooda?
Jawaab,Walaal qiima sax ah ma aqaan aniga kama shaqeeyo dhinacaas laakiin dad ayaan ku waydiin karaa?
Suaal,Walaal macaan ii waydii inaan ogaado ayaan rabaa?
Jawaab,Waayahay i sug saaxiib aan Cali waydiiyee
Suaal,Salaama calaykum cali seetahay saaxiib?
Jawaab,Saaxiib fiican adi dhankaaga?
Suaal,Saaxiib aad baan u ladanahay waxaan rabay inaan ku waydii qiimaha diyaaradda maanta?
Jawaab,Saaxiib kuwee i waydiinaysaa aan kuu sheegee.
Suaal,Saaxiib waxaan rabaa ku waa aadaya turkiga ee ugu Jaban?
Jawaab,Saaxiib waxaa ugu jaban diyaaradda itoobiya
Suaal,Haye tigidkeeda waa meeqa walaal?
Jawaab,Saaxiib waa 450 doollar sii socod bas
Suaal,Kawaran tigidka turkiga ee sii socodka iyo soo socodka ah waa imisa?
Jawaab,Walaal kaas waa 670 doollar saaxiib adiga miyaa turkiga aadaya
Suaal,Haye saaxiib waa inoo markale wiil aan saaxiibo nahay ayaan u ogaanaayay qiimaha diyaaradda
Jawaab,Haye saaxiib Haduu Alle idmo.
Suaal,Salaamu Calaykum saaxiib waan soo ogaaday ma i maqashaa?
Jawaab,Haa saaxiin waan ku maqlaa ii sheeg waa sidee qiimaha
Suaal,Saaxiib waa iska cadi midee rabtaa inaad ogaato?
Jawaab,Saaxiib mida sii socodka iyo soo socodka leh
Suaal,Haa diyaaraddaas waa 670 Doollar
Jawaab,Haa waan gartay saaxiib
Suaal,Wax kale miyaan kaa caawiyaa saaxiib
Jawaab,Maya saaxiib mahadsanid Allaah kaa abaal mariyo
Suaal,Wadamada carabta kuwee ayaad u aaday dalxiis?
Jawaab,"Waxaan u aaday dalxiis wadamadad kala ah masar, sacuudiga iyo qadar."
Suaal,Haa waa si wanaagsan kawaran wadamaas keebaad aad uga heshay dalxiiskiisa
Jawaab,Waxaan ka helay wadanka qadar iyo masar
Suaal,Maxaa dhacay oo sacuudiga uga heli wayday ?
Jawaab,Ani ahaan kama helin sababtoo ah sacuudiga waa meel cibaado dalxiis kuma fiicna
Suaal,Haa waan gartay walaal kawaran masar iyo qadar maxaa ku dooratay?
Jawaab,Niyahoow qadar waa meel qaali ah laakiin alaab ah oo aad ka daalayn masarna waa meel jaban oo dad furfuran
Suaal,Ina adeer dadkii hore ee aabayaasheen halkee dalxiis u aadi jireen?
Jawaab,"Saaxiib waxaan umaleenaa inay aadi jireen wadamada sida ruushka, talayaaniga iyo ingiriiska"
Suaal,Haa laakiin sooma adka in la tago ruushka iyo yurub?
Jawaab,Haa way adag tahay hada xilligaan laakiin waagaas soomaalida way u sahlaneed
Suaal,Sidee bee u sahlaneed saaxiib waaba qatar ee?
Jawaab,Saaxiib waagaas baasaboorkeena ayaa awood lahaa 
Suaal,Ma waxaa ka hadlaysaa xilligii dawladda Siyaad Barre
Jawaab,Haa saaxiib waxaan ka hadlayaa dawladdii siyaad barre 
Suaal,"War niyahoow waa runtaa oo abtigeey ayaan ka waraystay oo ii sheegay waagaas waa ayee ahayd saaxiib, sooma tabtid?"
Jawaab,Haa niyahoow anigaba waan jeclaan lahaa inaan meeshaan rabo aado 
Suaal,"Mida kale ma taqaanaa waagaas somaaliya ayaa dalxiis loo imaan jiray, arinkaa wax maka haysaa?"
Jawaab,Haa saaxiib anaa si wanaagsan uga war haya
Suaal,Saaxiib ii sheeg yaa imaan jiray wadankeena?
Jawaab,Waxaa imaan jiray dad kala duwan oo ajnabi ah
Suaal,Wadamada ugu badan ma taqaanaa ee noo imaan jiray
Jawaab,"Waxee kala ahaayeen wadamo kamid carabta , qaar ka mid ah afrika iyo kuwa yurub kasoo jeedaan."
Suaal,Waagaas dadka maxay baashaal ahaan usamayn jireen?
Jawaab,Saaxiib waxaa jiray masraxyo lagu soo bandhigo riwaayado iyo heeso
Suaal,Haa taa waa maqlay maxaa kale saaxiib?
Jawaab,Waagaas fanka aad ayuu u hormarsanaa
Suaal,Haa waan ogahay war fiican maka haysaa macnaha fanaanada xiligaa jiray?
Jawaab,Niyahoow ani aad uma kale aqaan fanaaniinta
Suaal,Ina adeer wax maka ogtahay in hada la'aadi karo mareekanka dalxii ahaan?
Jawaab,Saaxiib taa majirta ayaan umaleenaa sababtoo ah madaxwaynaha mareekanka ee hadda ma ogala soomaali inay soo galaan wadankiisa
Suaal,Taas waa runtaa laakiin waxaa jiraan soomaali haysato baasabooro kale kuwaas kawaran?
Jawaab,Qofkii haysto baasaboor kale waa caadi laakiin fiiso caadi ah lama helo
Suaal,Maxaa xal ah hadaan rabo inaan u aado mareekan dalxiis dalka mareekanka anoo wato baasaboor itoobiyaan
Jawaab,Waxaa samayn kartaa in qof fiiso casumaad ah kuusoo diro
Suaal,Maxaa kawadaa fiiiso casumaad?
Jawaab,Saaxiib waa fiiso dadka mareekanka dagan la siiyo si ay dadkooda u casumaan mudo kooban
Suaal,Waa arin wanaagsan laakiin ani qof kama aqaano maxaan sameeyaa?
Jawaab,Dhib malaha asxaabtaada waydii hadii ay qof kugu xeri karaan
